country,key,value,date
cr,reggae,0,07/02/17
cr,reggae,0,07/09/17
cr,reggae,0,07/16/17
cr,reggae,0,07/23/17
cr,reggae,0,07/30/17
cr,reggae,0,08/06/17
cr,reggae,0,08/13/17
cr,reggae,0,08/20/17
cr,reggae,0,08/27/17
cr,reggae,0,09/03/17
cr,reggae,4769,09/10/17
cr,reggae,4339,09/17/17
cr,reggae,4517,09/24/17
cr,reggae,2002,10/01/17
cr,reggae,2508,10/08/17
cr,reggae,4298,10/15/17
cr,reggae,0,10/22/17
cr,reggae,0,10/29/17
cr,reggae,0,11/05/17
cr,reggae,2486,11/12/17
cr,reggae,4528,11/19/17
cr,reggae,4524,11/26/17
cr,reggae,2008,12/03/17
cr,reggae,0,12/10/17
cr,reggae,2009,12/17/17
cr,reggae,11387,12/24/17
cr,reggae,4502,12/31/17
cr,reggae,0,01/07/18
cr,others,1351996,01/01/17
cr,others,1398809,01/08/17
cr,others,1415947,01/15/17
cr,others,1493347,01/22/17
cr,others,1481222,01/29/17
cr,others,1482260,02/05/17
cr,others,1619383,02/12/17
cr,others,1688472,02/19/17
cr,others,1579411,02/26/17
cr,others,1448529,03/05/17
cr,others,1465514,03/12/17
cr,others,1444082,03/19/17
cr,others,1411726,03/26/17
cr,others,1395924,04/02/17
cr,others,1229197,04/09/17
cr,others,1443804,04/16/17
cr,others,1498373,04/23/17
cr,others,1858744,04/30/17
cr,others,1928373,05/07/17
cr,others,2082907,05/14/17
cr,others,1995501,05/21/17
cr,others,1042724,05/28/17
cr,others,1683414,06/04/17
cr,others,1622334,06/11/17
cr,others,1610191,06/18/17
cr,others,1583295,06/25/17
cr,others,1611398,07/02/17
cr,others,1557550,07/09/17
cr,others,1516047,07/16/17
cr,others,1411175,07/23/17
cr,others,1436542,07/30/17
cr,others,1552417,08/06/17
cr,others,1591975,08/13/17
cr,others,1639916,08/20/17
cr,others,1647089,08/27/17
cr,others,1703232,09/03/17
cr,others,1588503,09/10/17
cr,others,1594030,09/17/17
cr,others,1544404,09/24/17
cr,others,1392868,10/01/17
cr,others,1487770,10/08/17
cr,others,1564654,10/15/17
cr,others,1570486,10/22/17
cr,others,1547671,10/29/17
cr,others,1487779,11/05/17
cr,others,1294194,11/12/17
cr,others,1245694,11/19/17
cr,others,1209116,11/26/17
cr,others,1188953,12/03/17
cr,others,1086807,12/10/17
cr,others,1028146,12/17/17
cr,others,954985,12/24/17
cr,others,957390,12/31/17
cr,others,401831,01/07/18
de,latin,780254,01/01/17
de,latin,841271,01/08/17
de,latin,1084075,01/15/17
de,latin,1461060,01/22/17
de,latin,1677340,01/29/17
de,latin,1956893,02/05/17
de,latin,2060181,02/12/17
de,latin,1971583,02/19/17
de,latin,1874293,02/26/17
de,latin,1624001,03/05/17
de,latin,2088192,03/12/17
de,latin,1853228,03/19/17
de,latin,2329613,03/26/17
de,latin,2426650,04/02/17
de,latin,2862144,04/09/17
de,latin,3686716,04/16/17
de,latin,5347350,04/23/17
de,latin,5634375,04/30/17
de,latin,5955978,05/07/17
de,latin,6605294,05/14/17
de,latin,6910127,05/21/17
de,latin,3951292,05/28/17
de,latin,6345652,06/04/17
de,latin,6283581,06/11/17
de,latin,6281397,06/18/17
de,latin,5731117,06/25/17
de,latin,6244216,07/02/17
de,latin,6590987,07/09/17
de,latin,6597160,07/16/17
de,latin,6368683,07/23/17
de,latin,6455128,07/30/17
de,latin,6199806,08/06/17
de,latin,5808228,08/13/17
de,latin,5326676,08/20/17
de,latin,4840598,08/27/17
de,latin,4348948,09/03/17
de,latin,3973289,09/10/17
de,latin,3722221,09/17/17
de,latin,3373331,09/24/17
de,latin,2990271,10/01/17
de,latin,2693005,10/08/17
de,latin,2503992,10/15/17
de,latin,2194599,10/22/17
de,latin,2148835,10/29/17
de,latin,1832145,11/05/17
de,latin,1870347,11/12/17
de,latin,2236659,11/19/17
de,latin,2197397,11/26/17
de,latin,1990402,12/03/17
de,latin,1973728,12/10/17
de,latin,1635144,12/17/17
de,latin,1846332,12/24/17
de,latin,3421085,12/31/17
de,latin,1107699,01/07/18
de,pop,42998366,01/01/17
de,pop,45507736,01/08/17
de,pop,46794443,01/15/17
de,pop,48502226,01/22/17
de,pop,48769671,01/29/17
de,pop,46058730,02/05/17
de,pop,45586013,02/12/17
de,pop,45504812,02/19/17
de,pop,52566982,02/26/17
de,pop,61522882,03/05/17
de,pop,58212329,03/12/17
de,pop,54309907,03/19/17
de,pop,54813429,03/26/17
de,pop,54969547,04/02/17
de,pop,53611711,04/09/17
de,pop,47074279,04/16/17
de,pop,44662081,04/23/17
de,pop,40704810,04/30/17
de,pop,40707949,05/07/17
de,pop,42456245,05/14/17
de,pop,44359399,05/21/17
de,pop,25807356,05/28/17
de,pop,52657756,06/04/17
de,pop,52987189,06/11/17
de,pop,53493997,06/18/17
de,pop,50308914,06/25/17
de,pop,48893912,07/02/17
de,pop,50516971,07/09/17
de,pop,47922634,07/16/17
de,pop,45372860,07/23/17
de,pop,46190261,07/30/17
de,pop,45306554,08/06/17
de,pop,44724456,08/13/17
de,pop,44743168,08/20/17
de,pop,43460330,08/27/17
de,pop,42575379,09/03/17
de,pop,43559343,09/10/17
de,pop,42896004,09/17/17
de,pop,42893571,09/24/17
de,pop,41315556,10/01/17
de,pop,40118199,10/08/17
de,pop,40929352,10/15/17
de,pop,40270302,10/22/17
de,pop,42362963,10/29/17
de,pop,40728731,11/05/17
de,pop,40030977,11/12/17
de,pop,39682995,11/19/17
de,pop,41539885,11/26/17
de,pop,43539961,12/03/17
de,pop,42435639,12/10/17
de,pop,50688711,12/17/17
de,pop,62025090,12/24/17
de,pop,52947799,12/31/17
de,pop,18265593,01/07/18
de,country,0,01/01/17
de,country,0,01/08/17
de,country,0,01/15/17
de,country,0,01/22/17
de,country,0,01/29/17
de,country,0,02/05/17
de,country,0,02/12/17
de,country,0,02/19/17
de,country,0,02/26/17
de,country,0,03/05/17
de,country,0,03/12/17
de,country,0,03/19/17
de,country,0,03/26/17
de,country,0,04/02/17
de,country,0,04/09/17
de,country,0,04/16/17
de,country,0,04/23/17
de,country,0,04/30/17
de,country,0,05/07/17
de,country,0,05/14/17
de,country,0,05/21/17
de,country,0,05/28/17
de,country,0,06/04/17
de,country,0,06/11/17
de,country,0,06/18/17
de,country,0,06/25/17
de,country,0,07/02/17
de,country,0,07/09/17
de,country,0,07/16/17
de,country,0,07/23/17
de,country,0,07/30/17
de,country,0,08/06/17
de,country,0,08/13/17
de,country,0,08/20/17
de,country,0,08/27/17
de,country,0,09/03/17
de,country,0,09/10/17
de,country,0,09/17/17
de,country,0,09/24/17
de,country,0,10/01/17
de,country,0,10/08/17
de,country,0,10/15/17
de,country,0,10/22/17
de,country,0,10/29/17
de,country,0,11/05/17
de,country,0,11/12/17
de,country,0,11/19/17
de,country,0,11/26/17
de,country,0,12/03/17
de,country,0,12/10/17
de,country,0,12/17/17
de,country,115303,12/24/17
de,country,0,12/31/17
de,country,0,01/07/18
de,hip hop,15808917,01/01/17
de,hip hop,15820653,01/08/17
de,hip hop,15383349,01/15/17
de,hip hop,15002174,01/22/17
de,hip hop,16464552,01/29/17
de,hip hop,17758800,02/05/17
de,hip hop,17209907,02/12/17
de,hip hop,16956059,02/19/17
de,hip hop,15660745,02/26/17
de,hip hop,14778347,03/05/17
de,hip hop,15697734,03/12/17
de,hip hop,18486039,03/19/17
de,hip hop,19974309,03/26/17
de,hip hop,18678235,04/02/17
de,hip hop,19816856,04/09/17
de,hip hop,20023605,04/16/17
de,hip hop,24752830,04/23/17
de,hip hop,23151395,04/30/17
de,hip hop,20801231,05/07/17
de,hip hop,19809638,05/14/17
de,hip hop,20166020,05/21/17
de,hip hop,11648683,05/28/17
de,hip hop,28928557,06/04/17
de,hip hop,35764488,06/11/17
de,hip hop,33428572,06/18/17
de,hip hop,28370806,06/25/17
de,hip hop,27554814,07/02/17
de,hip hop,28657137,07/09/17
de,hip hop,47513199,07/16/17
de,hip hop,43712388,07/23/17
de,hip hop,34142462,07/30/17
de,hip hop,31545668,08/06/17
de,hip hop,31201328,08/13/17
de,hip hop,34083972,08/20/17
de,hip hop,35415536,08/27/17
de,hip hop,30610243,09/03/17
de,hip hop,29968712,09/10/17
de,hip hop,33036464,09/17/17
de,hip hop,35478894,09/24/17
de,hip hop,37399889,10/01/17
de,hip hop,36176316,10/08/17
de,hip hop,42440759,10/15/17
de,hip hop,42273366,10/22/17
de,hip hop,40793337,10/29/17
de,hip hop,40857549,11/05/17
de,hip hop,42015703,11/12/17
de,hip hop,42490207,11/19/17
de,hip hop,48113416,11/26/17
de,hip hop,52579820,12/03/17
de,hip hop,47659330,12/10/17
de,hip hop,46353214,12/17/17
de,hip hop,35807220,12/24/17
de,hip hop,37373066,12/31/17
de,hip hop,15346574,01/07/18
de,folk,378520,01/01/17
de,folk,338587,01/08/17
de,folk,347515,01/15/17
de,folk,342040,01/22/17
de,folk,309680,01/29/17
de,folk,321184,02/05/17
de,folk,324487,02/12/17
de,folk,281988,02/19/17
de,folk,277211,02/26/17
de,folk,220162,03/05/17
de,folk,243730,03/12/17
de,folk,209801,03/19/17
de,folk,250882,03/26/17
de,folk,229839,04/02/17
de,folk,157474,04/09/17
de,folk,0,04/16/17
de,folk,0,04/23/17
de,folk,0,04/30/17
de,folk,0,05/07/17
de,folk,0,05/14/17
de,folk,0,05/21/17
de,folk,0,05/28/17
de,folk,0,06/04/17
de,folk,0,06/11/17
de,folk,0,06/18/17
de,folk,0,06/25/17
de,folk,33947,07/02/17
de,folk,0,07/09/17
de,folk,0,07/16/17
de,folk,0,07/23/17
de,folk,0,07/30/17
de,folk,0,08/06/17
de,folk,0,08/13/17
de,folk,0,08/20/17
de,folk,0,08/27/17
de,folk,0,09/03/17
de,folk,0,09/10/17
de,folk,0,09/17/17
de,folk,0,09/24/17
de,folk,0,10/01/17
de,folk,0,10/08/17
de,folk,0,10/15/17
de,folk,0,10/22/17
de,folk,0,10/29/17
de,folk,0,11/05/17
de,folk,0,11/12/17
de,folk,91492,11/19/17
de,folk,1769757,11/26/17
de,folk,3748941,12/03/17
de,folk,3995054,12/10/17
de,folk,6709156,12/17/17
de,folk,6980128,12/24/17
de,folk,276357,12/31/17
de,folk,31593,01/07/18
de,classical,0,01/01/17
de,classical,0,01/08/17
de,classical,0,01/15/17
de,classical,0,01/22/17
de,classical,0,01/29/17
de,classical,0,02/05/17
de,classical,0,02/12/17
de,classical,0,02/19/17
de,classical,0,02/26/17
de,classical,0,03/05/17
de,classical,0,03/12/17
de,classical,0,03/19/17
de,classical,0,03/26/17
de,classical,0,04/02/17
de,classical,0,04/09/17
de,classical,0,04/16/17
de,classical,0,04/23/17
de,classical,0,04/30/17
de,classical,0,05/07/17
de,classical,0,05/14/17
de,classical,0,05/21/17
de,classical,0,05/28/17
de,classical,0,06/04/17
de,classical,0,06/11/17
de,classical,0,06/18/17
de,classical,0,06/25/17
de,classical,0,07/02/17
de,classical,0,07/09/17
de,classical,0,07/16/17
de,classical,0,07/23/17
de,classical,0,07/30/17
de,classical,0,08/06/17
de,classical,0,08/13/17
de,classical,0,08/20/17
de,classical,0,08/27/17
de,classical,0,09/03/17
de,classical,0,09/10/17
de,classical,0,09/17/17
de,classical,0,09/24/17
de,classical,0,10/01/17
de,classical,0,10/08/17
de,classical,0,10/15/17
de,classical,0,10/22/17
de,classical,0,10/29/17
de,classical,0,11/05/17
de,classical,0,11/12/17
de,classical,0,11/19/17
de,classical,205406,11/26/17
de,classical,429999,12/03/17
de,classical,447801,12/10/17
de,classical,741315,12/17/17
de,classical,904350,12/24/17
de,classical,38552,12/31/17
de,classical,143417,01/07/18
de,metal,0,01/01/17
de,metal,0,01/08/17
de,metal,0,01/15/17
de,metal,0,01/22/17
de,metal,0,01/29/17
de,metal,0,02/05/17
de,metal,0,02/12/17
de,metal,0,02/19/17
de,metal,0,02/26/17
de,metal,0,03/05/17
de,metal,0,03/12/17
de,metal,0,03/19/17
de,metal,0,03/26/17
de,metal,0,04/02/17
de,metal,0,04/09/17
de,metal,0,04/16/17
de,metal,0,04/23/17
de,metal,0,04/30/17
de,metal,0,05/07/17
de,metal,0,05/14/17
de,metal,0,05/21/17
de,metal,0,05/28/17
de,metal,0,06/04/17
de,metal,0,06/11/17
de,metal,0,06/18/17
de,metal,0,06/25/17
de,metal,0,07/02/17
de,metal,0,07/09/17
de,metal,0,07/16/17
de,metal,0,07/23/17
de,metal,0,07/30/17
de,metal,0,08/06/17
de,metal,0,08/13/17
de,metal,0,08/20/17
de,metal,0,08/27/17
de,metal,0,09/03/17
de,metal,135185,09/10/17
de,metal,0,09/17/17
de,metal,0,09/24/17
de,metal,0,10/01/17
de,metal,0,10/08/17
de,metal,0,10/15/17
de,metal,0,10/22/17
de,metal,0,10/29/17
de,metal,0,11/05/17
de,metal,0,11/12/17
de,metal,0,11/19/17
de,metal,0,11/26/17
de,metal,0,12/03/17
de,metal,0,12/10/17
de,metal,0,12/17/17
de,metal,0,12/24/17
de,metal,0,12/31/17
de,metal,0,01/07/18
de,punk,0,01/01/17
de,punk,0,01/08/17
de,punk,0,01/15/17
de,punk,0,01/22/17
de,punk,0,01/29/17
de,punk,0,02/05/17
de,punk,0,02/12/17
de,punk,0,02/19/17
de,punk,0,02/26/17
de,punk,0,03/05/17
de,punk,0,03/12/17
de,punk,0,03/19/17
de,punk,0,03/26/17
de,punk,0,04/02/17
de,punk,0,04/09/17
de,punk,0,04/16/17
de,punk,0,04/23/17
de,punk,0,04/30/17
de,punk,0,05/07/17
de,punk,0,05/14/17
de,punk,0,05/21/17
de,punk,0,05/28/17
de,punk,0,06/04/17
de,punk,0,06/11/17
de,punk,0,06/18/17
de,punk,0,06/25/17
de,punk,0,07/02/17
de,punk,0,07/09/17
de,punk,0,07/16/17
de,punk,0,07/23/17
de,punk,0,07/30/17
de,punk,0,08/06/17
de,punk,0,08/13/17
de,punk,0,08/20/17
de,punk,0,08/27/17
de,punk,0,09/03/17
de,punk,0,09/10/17
de,punk,0,09/17/17
de,punk,0,09/24/17
de,punk,0,10/01/17
de,punk,0,10/08/17
de,punk,0,10/15/17
de,punk,0,10/22/17
de,punk,0,10/29/17
de,punk,0,11/05/17
de,punk,0,11/12/17
de,punk,0,11/19/17
de,punk,0,11/26/17
de,punk,0,12/03/17
de,punk,0,12/10/17
de,punk,0,12/17/17
de,punk,84094,12/24/17
de,punk,68073,12/31/17
de,punk,0,01/07/18
de,rock,0,01/01/17
de,rock,0,01/08/17
de,rock,121044,01/15/17
de,rock,406433,01/22/17
de,rock,719510,01/29/17
de,rock,915501,02/05/17
de,rock,935179,02/12/17
de,rock,936672,02/19/17
de,rock,943492,02/26/17
de,rock,941520,03/05/17
de,rock,906826,03/12/17
de,rock,820585,03/19/17
de,rock,775369,03/26/17
de,rock,761399,04/02/17
de,rock,758113,04/09/17
de,rock,701022,04/16/17
de,rock,660859,04/23/17
de,rock,490856,04/30/17
de,rock,386175,05/07/17
de,rock,347638,05/14/17
de,rock,328054,05/21/17
de,rock,165092,05/28/17
de,rock,276341,06/04/17
de,rock,227010,06/11/17
de,rock,293359,06/18/17
de,rock,237786,06/25/17
de,rock,229260,07/02/17
de,rock,192214,07/09/17
de,rock,59698,07/16/17
de,rock,0,07/23/17
de,rock,29525,07/30/17
de,rock,30029,08/06/17
de,rock,158276,08/13/17
de,rock,245308,08/20/17
de,rock,441515,08/27/17
de,rock,582888,09/03/17
de,rock,626398,09/10/17
de,rock,768592,09/17/17
de,rock,742367,09/24/17
de,rock,722719,10/01/17
de,rock,861719,10/08/17
de,rock,1030854,10/15/17
de,rock,1098281,10/22/17
de,rock,1224073,10/29/17
de,rock,1150985,11/05/17
de,rock,1170171,11/12/17
de,rock,1173149,11/19/17
de,rock,1395868,11/26/17
de,rock,1769937,12/03/17
de,rock,1749902,12/10/17
de,rock,2574585,12/17/17
de,rock,2830713,12/24/17
de,rock,1032589,12/31/17
de,rock,373173,01/07/18
de,jazz,0,01/01/17
de,jazz,0,01/08/17
de,jazz,0,01/15/17
de,jazz,0,01/22/17
de,jazz,0,01/29/17
de,jazz,0,02/05/17
de,jazz,0,02/12/17
de,jazz,0,02/19/17
de,jazz,0,02/26/17
de,jazz,0,03/05/17
de,jazz,0,03/12/17
de,jazz,0,03/19/17
de,jazz,0,03/26/17
de,jazz,0,04/02/17
de,jazz,0,04/09/17
de,jazz,0,04/16/17
de,jazz,0,04/23/17
de,jazz,0,04/30/17
de,jazz,0,05/07/17
de,jazz,0,05/14/17
de,jazz,0,05/21/17
de,jazz,0,05/28/17
de,jazz,0,06/04/17
de,jazz,0,06/11/17
de,jazz,0,06/18/17
de,jazz,0,06/25/17
de,jazz,0,07/02/17
de,jazz,0,07/09/17
de,jazz,0,07/16/17
de,jazz,0,07/23/17
de,jazz,0,07/30/17
de,jazz,0,08/06/17
de,jazz,0,08/13/17
de,jazz,0,08/20/17
de,jazz,0,08/27/17
de,jazz,0,09/03/17
de,jazz,0,09/10/17
de,jazz,0,09/17/17
de,jazz,0,09/24/17
de,jazz,0,10/01/17
de,jazz,0,10/08/17
de,jazz,0,10/15/17
de,jazz,0,10/22/17
de,jazz,0,10/29/17
de,jazz,0,11/05/17
de,jazz,0,11/12/17
de,jazz,0,11/19/17
de,jazz,0,11/26/17
de,jazz,0,12/03/17
de,jazz,0,12/10/17
de,jazz,0,12/17/17
de,jazz,0,12/24/17
de,jazz,0,12/31/17
de,jazz,0,01/07/18
de,blues,0,01/01/17
de,blues,0,01/08/17
de,blues,0,01/15/17
de,blues,0,01/22/17
de,blues,0,01/29/17
de,blues,0,02/05/17
de,blues,0,02/12/17
de,blues,0,02/19/17
de,blues,0,02/26/17
de,blues,0,03/05/17
de,blues,0,03/12/17
de,blues,0,03/19/17
de,blues,0,03/26/17
de,blues,0,04/02/17
de,blues,0,04/09/17
de,blues,0,04/16/17
de,blues,0,04/23/17
de,blues,0,04/30/17
de,blues,0,05/07/17
de,blues,0,05/14/17
de,blues,0,05/21/17
de,blues,0,05/28/17
de,blues,0,06/04/17
de,blues,0,06/11/17
de,blues,0,06/18/17
de,blues,0,06/25/17
de,blues,0,07/02/17
de,blues,0,07/09/17
de,blues,0,07/16/17
de,blues,0,07/23/17
de,blues,0,07/30/17
de,blues,0,08/06/17
de,blues,0,08/13/17
de,blues,0,08/20/17
de,blues,0,08/27/17
de,blues,0,09/03/17
de,blues,0,09/10/17
de,blues,0,09/17/17
de,blues,0,09/24/17
de,blues,0,10/01/17
de,blues,0,10/08/17
de,blues,0,10/15/17
de,blues,0,10/22/17
de,blues,0,10/29/17
de,blues,0,11/05/17
de,blues,0,11/12/17
de,blues,0,11/19/17
de,blues,0,11/26/17
de,blues,0,12/03/17
de,blues,0,12/10/17
de,blues,0,12/17/17
de,blues,0,12/24/17
de,blues,0,12/31/17
de,blues,0,01/07/18
de,r&b,946063,01/01/17
de,r&b,883067,01/08/17
de,r&b,701961,01/15/17
de,r&b,781767,01/22/17
de,r&b,905912,01/29/17
de,r&b,788553,02/05/17
de,r&b,1116282,02/12/17
de,r&b,1297958,02/19/17
de,r&b,1377447,02/26/17
de,r&b,1370417,03/05/17
de,r&b,1346100,03/12/17
de,r&b,1275179,03/19/17
de,r&b,1303165,03/26/17
de,r&b,1257965,04/02/17
de,r&b,1221851,04/09/17
de,r&b,1099978,04/16/17
de,r&b,1008908,04/23/17
de,r&b,974504,04/30/17
de,r&b,886472,05/07/17
de,r&b,742947,05/14/17
de,r&b,720459,05/21/17
de,r&b,288697,05/28/17
de,r&b,384535,06/04/17
de,r&b,292207,06/11/17
de,r&b,255278,06/18/17
de,r&b,240080,06/25/17
de,r&b,193292,07/02/17
de,r&b,29468,07/09/17
de,r&b,28180,07/16/17
de,r&b,34439,07/23/17
de,r&b,0,07/30/17
de,r&b,30336,08/06/17
de,r&b,0,08/13/17
de,r&b,0,08/20/17
de,r&b,0,08/27/17
de,r&b,0,09/03/17
de,r&b,0,09/10/17
de,r&b,0,09/17/17
de,r&b,0,09/24/17
de,r&b,0,10/01/17
de,r&b,0,10/08/17
de,r&b,0,10/15/17
de,r&b,0,10/22/17
de,r&b,0,10/29/17
de,r&b,0,11/05/17
de,r&b,0,11/12/17
de,r&b,0,11/19/17
de,r&b,0,11/26/17
de,r&b,0,12/03/17
de,r&b,0,12/10/17
de,r&b,0,12/17/17
de,r&b,295561,12/24/17
de,r&b,193788,12/31/17
de,r&b,0,01/07/18
de,edm,3060040,01/01/17
de,edm,3200174,01/08/17
de,edm,3224845,01/15/17
de,edm,3222269,01/22/17
de,edm,3026128,01/29/17
de,edm,2703196,02/05/17
de,edm,2645979,02/12/17
de,edm,2319453,02/19/17
de,edm,2061219,02/26/17
de,edm,1744555,03/05/17
de,edm,1632857,03/12/17
de,edm,1379769,03/19/17
de,edm,1287253,03/26/17
de,edm,1160095,04/02/17
de,edm,1226123,04/09/17
de,edm,1110034,04/16/17
de,edm,1385370,04/23/17
de,edm,1805431,04/30/17
de,edm,2163746,05/07/17
de,edm,2663903,05/14/17
de,edm,3272226,05/21/17
de,edm,1949088,05/28/17
de,edm,3327834,06/04/17
de,edm,3508962,06/11/17
de,edm,3705101,06/18/17
de,edm,3560438,06/25/17
de,edm,3653770,07/02/17
de,edm,3394063,07/09/17
de,edm,3318965,07/16/17
de,edm,3082189,07/23/17
de,edm,3183592,07/30/17
de,edm,3232201,08/06/17
de,edm,3945723,08/13/17
de,edm,4044721,08/20/17
de,edm,3679765,08/27/17
de,edm,3210973,09/03/17
de,edm,2799616,09/10/17
de,edm,2665548,09/17/17
de,edm,2718828,09/24/17
de,edm,2483320,10/01/17
de,edm,2223954,10/08/17
de,edm,1975838,10/15/17
de,edm,1841458,10/22/17
de,edm,1935831,10/29/17
de,edm,1828191,11/05/17
de,edm,1885683,11/12/17
de,edm,1725104,11/19/17
de,edm,1506808,11/26/17
de,edm,1173163,12/03/17
de,edm,1161839,12/10/17
de,edm,1262530,12/17/17
de,edm,1479450,12/24/17
de,edm,2317609,12/31/17
de,edm,714741,01/07/18
de,reggae,0,01/01/17
de,reggae,0,01/08/17
de,reggae,0,01/15/17
de,reggae,0,01/22/17
de,reggae,0,01/29/17
de,reggae,0,02/05/17
de,reggae,0,02/12/17
de,reggae,0,02/19/17
de,reggae,0,02/26/17
de,reggae,0,03/05/17
de,reggae,0,03/12/17
de,reggae,0,03/19/17
de,reggae,0,03/26/17
de,reggae,0,04/02/17
de,reggae,0,04/09/17
de,reggae,0,04/16/17
de,reggae,0,04/23/17
de,reggae,0,04/30/17
de,reggae,0,05/07/17
de,reggae,0,05/14/17
de,reggae,0,05/21/17
de,reggae,0,05/28/17
de,reggae,0,06/04/17
de,reggae,0,06/11/17
de,reggae,0,06/18/17
de,reggae,0,06/25/17
de,reggae,0,07/02/17
de,reggae,0,07/09/17
de,reggae,0,07/16/17
de,reggae,0,07/23/17
de,reggae,0,07/30/17
de,reggae,0,08/06/17
de,reggae,0,08/13/17
de,reggae,0,08/20/17
de,reggae,0,08/27/17
de,reggae,0,09/03/17
de,reggae,0,09/10/17
de,reggae,0,09/17/17
de,reggae,0,09/24/17
de,reggae,0,10/01/17
de,reggae,0,10/08/17
de,reggae,0,10/15/17
de,reggae,0,10/22/17
de,reggae,0,10/29/17
de,reggae,0,11/05/17
de,reggae,0,11/12/17
de,reggae,0,11/19/17
de,reggae,0,11/26/17
de,reggae,0,12/03/17
de,reggae,0,12/10/17
de,reggae,0,12/17/17
de,reggae,0,12/24/17
de,reggae,0,12/31/17
de,reggae,0,01/07/18
de,others,26578001,01/01/17
de,others,26138894,01/08/17
de,others,25616524,01/15/17
de,others,26022577,01/22/17
de,others,26506734,01/29/17
de,others,26428675,02/05/17
de,others,27330816,02/12/17
de,others,28669491,02/19/17
de,others,27911076,02/26/17
de,others,26450265,03/05/17
de,others,26320551,03/12/17
de,others,31311198,03/19/17
de,others,26523018,03/26/17
de,others,25034916,04/02/17
de,others,26771341,04/09/17
de,others,28443000,04/16/17
de,others,25054244,04/23/17
de,others,32976847,04/30/17
de,others,34615100,05/07/17
de,others,37574797,05/14/17
de,others,40648229,05/21/17
de,others,22429015,05/28/17
de,others,27523991,06/04/17
de,others,26024423,06/11/17
de,others,26671414,06/18/17
de,others,28600971,06/25/17
de,others,30605575,07/02/17
de,others,30009058,07/09/17
de,others,27155435,07/16/17
de,others,25341425,07/23/17
de,others,25309157,07/30/17
de,others,25533934,08/06/17
de,others,24792690,08/13/17
de,others,24603329,08/20/17
de,others,27856378,08/27/17
de,others,31740849,09/03/17
de,others,29648232,09/10/17
de,others,28461150,09/17/17
de,others,29522718,09/24/17
de,others,33311915,10/01/17
de,others,33352972,10/08/17
de,others,29503919,10/15/17
de,others,27979052,10/22/17
de,others,28240143,10/29/17
de,others,25948218,11/05/17
de,others,25644480,11/12/17
de,others,24836148,11/19/17
de,others,25992043,11/26/17
de,others,26980119,12/03/17
de,others,26121800,12/10/17
de,others,28293903,12/17/17
de,others,31587671,12/24/17
de,others,23007085,12/31/17
de,others,7757925,01/07/18
cl,latin,17736374,01/01/17
cl,latin,17279072,01/08/17
cl,latin,19244154,01/15/17
cl,latin,19577946,01/22/17
cl,latin,21526211,01/29/17
cl,latin,21732977,02/05/17
cl,latin,20917751,02/12/17
cl,latin,21509387,02/19/17
cl,latin,21830074,02/26/17
cl,latin,22380487,03/05/17
cl,latin,23246703,03/12/17
cl,latin,22410478,03/19/17
cl,latin,22311108,03/26/17
cl,latin,21884121,04/02/17
cl,latin,21662145,04/09/17
cl,latin,22314220,04/16/17
cl,latin,22007809,04/23/17
cl,latin,20344459,04/30/17
cl,latin,20162768,05/07/17
cl,latin,19755615,05/14/17
cl,latin,19885690,05/21/17
cl,latin,11724618,05/28/17
cl,latin,21690111,06/04/17
cl,latin,21675077,06/11/17
cl,latin,21018067,06/18/17
cl,latin,22001413,06/25/17
cl,latin,24877955,07/02/17
cl,latin,25754044,07/09/17
cl,latin,25273925,07/16/17
cl,latin,25602623,07/23/17
cl,latin,26353708,07/30/17
cl,latin,27021886,08/06/17
cl,latin,27018291,08/13/17
cl,latin,28022513,08/20/17
cl,latin,27697355,08/27/17
cl,latin,28629087,09/03/17
cl,latin,31252299,09/10/17
cl,latin,30544411,09/17/17
cl,latin,30006823,09/24/17
cl,latin,30887053,10/01/17
cl,latin,31273768,10/08/17
cl,latin,32176945,10/15/17
cl,latin,32341941,10/22/17
cl,latin,30723525,10/29/17
cl,latin,33596267,11/05/17
cl,latin,35246390,11/12/17
cl,latin,35921155,11/19/17
cl,latin,35226647,11/26/17
cl,latin,38305508,12/03/17
cl,latin,37762226,12/10/17
cl,latin,38028764,12/17/17
cl,latin,38360418,12/24/17
cl,latin,38957867,12/31/17
cl,latin,15806525,01/07/18
cl,pop,5973493,01/01/17
cl,pop,6410949,01/08/17
cl,pop,6490481,01/15/17
cl,pop,6485602,01/22/17
cl,pop,6441450,01/29/17
cl,pop,6486615,02/05/17
cl,pop,6303915,02/12/17
cl,pop,6084588,02/19/17
cl,pop,6287827,02/26/17
cl,pop,7144399,03/05/17
cl,pop,7137842,03/12/17
cl,pop,7095675,03/19/17
cl,pop,6895935,03/26/17
cl,pop,6883696,04/02/17
cl,pop,6852655,04/09/17
cl,pop,6782207,04/16/17
cl,pop,6635639,04/23/17
cl,pop,6300441,04/30/17
cl,pop,6565696,05/07/17
cl,pop,6546988,05/14/17
cl,pop,6480403,05/21/17
cl,pop,3522808,05/28/17
cl,pop,6437523,06/04/17
cl,pop,6384346,06/11/17
cl,pop,6105998,06/18/17
cl,pop,5744938,06/25/17
cl,pop,5719936,07/02/17
cl,pop,5725800,07/09/17
cl,pop,5629139,07/16/17
cl,pop,5885346,07/23/17
cl,pop,6055565,07/30/17
cl,pop,5953032,08/06/17
