id,artist_id,artist_name,genres,energy,instrumentalness,liveness,loudness,speechiness,valence,danceability,acousticness,tempo
7eVcNLTGHkdBqYppzHSEqA,0vpwDjHfD1T65OcmvpcF0S,Aniceto Molina,/cumbia/cumbia salvadorena/cumbia sonidera/deep cumbia sonidera/grupera/,0.716,0,0.0531,-4.929,0.05,0.816,0.781,0.306,91.77
4aG1OTkWookWM4UdkaV4Iy,6oM1PyiV3LidEUIHKubg3W,Melly Goeslaw,/indonesian pop/,0.134,0.0000104,0.103,-17.01,0.0368,0.377,0.507,0.904,135.8
4UgHcgilXH7FT0Ut6u9XIz,undefined,undefined,undefined,0.46,0.0000011,0.0933,-3.863,0.0315,0.297,0.359,0.545,145.97
7dDA606xIftv6ztHFXcf0s,0GtBUVp1cWdIUKwm2GHTHc,Chatmonchy,/anime/idol rock/j-dance/j-indie/j-pop/j-rock/japanese city pop/,0.88,0.184,0.0691,-2.837,0.0698,0.732,0.526,0.00116,95.576
5OOITX3u7aA3SK9wQ5iSkX,1LCabWRM4bDucpjMS24PFt,ent,//,0.791,0.0917,0.178,-5.96,0.0462,0.836,0.571,0.0241,111.012
6zizXiu2Z2tNfQowceIHXj,2Mp409M6EpFr3kGdQ1mwjS,Sabina Ddumba,/swedish folk pop/swedish idol pop/swedish pop/,0.744,0,0.0525,-5.459,0.0438,0.556,0.582,0.111,150.05
1iHDQ530nvzDVCjWVftfdQ,5RWHGrgwCmIrv1EJlYGIIl,I.M.T. Smile,/slovak pop/,0.688,0,0.0968,-7.929,0.18,0.629,0.394,0.275,166.264
18p3axMFOCegxm6EMRzuig,02G0wSA5mAINnHX3nTCaHi,Baustelle,/italian alternative/italian arena pop/italian indie pop/italian pop/,0.639,0.00611,0.0918,-5.394,0.0368,0.0919,0.243,0.0055,99.411
5zlSTZhZq6rXL4Xn2PBayO,undefined,undefined,undefined,0.801,0.00000502,0.101,-4.461,0.0864,0.442,0.655,0.443,115.888
7ubpPu8yvvICYv9pykcp7O,6OS2jyNVjuVsvA63jsw3Rf,Sandra Lyng,/norwegian pop/,0.598,0,0.0997,-7.998,0.0899,0.201,0.653,0.409,90.013
7IQwT5VzrCo7UcMRljkkmR,undefined,undefined,undefined,0.681,0,0.142,-5.597,0.141,0.491,0.592,0.362,147.016
2a9xGmpgNyNz9QVRIDOlUl,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,/big room/dutch house/edm/electro house/pop/progressive electro house/tropical house/,0.688,0,0.14,-7.411,0.0562,0.349,0.604,0.0945,145.072
0XvOoNb9zZOwFIOM0mwbiq,7zYGAXxAaq15C9eM29M8Fj,Eternal,/bubblegum dance/dance pop/europop/girl group/new wave pop/,0.768,0,0.126,-7.775,0.0625,0.802,0.627,0.468,100.071
4DA8Vy8HhCMG8pBeET5GPb,57XiYpbW6314BFXc93gI8i,Orkun IÅŸÄ±tmak,//,0.78,0.0016,0.0841,-6.581,0.0612,0.695,0.775,0.133,128.061
5CXjevTAQIYO1Z0yyiOOno,4XkhEirR2JZT4fncyOxxtf,Beginner,/german hip hop/german pop/reggae fusion/,0.756,0,0.618,-7.112,0.402,0.376,0.563,0.246,80.881
1EViub0jFugd66uE2pTeBj,6CawoDDP1IZUSGl4wSJGC9,TIX,/norwegian pop/russelater/tropical house/,0.88,0,0.606,-3.696,0.0987,0.527,0.489,0.0115,154.974
2pucDx5Wyz9uHCou4wntHa,49gaZqfow2v8EEQmjGyEIw,Todd Terje,/alternative dance/balearic/deep house/electronic/new rave/nu disco/,0.781,0.762,0.348,-7.018,0.0444,0.89,0.912,0.074,119.978
4THoSHxiabL1rd59iVWu2T,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,/pop/,0.529,0,0.131,-6.753,0.0256,0.403,0.544,0.453,92.936
2VgAFgQobMekLk4QJk93og,1SiCF4gVjnR5iAIwk1nkXo,OG3NE,/dutch pop/,0.728,0,0.141,-5.213,0.0545,0.503,0.536,0.2,95.842
3B5Gcq2VDjfsT7nqQkN0J3,1lzoEy8yiIBiHOuaO4h5Wj,Beatrice Eli,/metropopolis/,0.518,0.000704,0.0987,-9.859,0.0442,0.135,0.686,0.102,115.936
3p4bezMTUHn0u1D8C1uJrz,6Te49r3A6f5BiIgBRxH7FH,Ninho,/french hip hop/trap francais/,0.68,0,0.373,-6.863,0.335,0.328,0.721,0.225,147.789
76cy1WJvNGJTj78UqeA5zr,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,/pop/,0.552,0,0.0773,-5.66,0.0851,0.525,0.836,0.0433,97.036
5QTWB74jDroxV6DvMqV533,5KQX0Ui06LVm6PApyicRFK,Rombai,/cumbia pop/reggaeton/,0.766,0.00000102,0.133,-6.909,0.0528,0.74,0.768,0.244,103.998
5UAGQJmL7Rn4gn7wlkMyqS,7aRC4L63dBn3CiLDuWaLSI,G.E.M.,/cantopop/mandopop/,0.538,0,0.127,-6.712,0.0373,0.157,0.598,0.284,135.889
051X5b7cFYbIOTqSMEpMiz,undefined,undefined,undefined,0.814,0.00000122,0.216,-3.811,0.0891,0.745,0.662,0.0966,128.925
2MF6egcFL9CxZWPP6smrfP,25FdziPY37yQIRXSk7ZUmS,Allame,/turkish hip hop/,0.706,0,0.112,-5.757,0.254,0.369,0.582,0.567,124.676
7mdNrjnBTd7TIC50oU8czk,07h1mcCInWa0LF0ZMzVQfa,Evanturetime,/singaporean pop/,0.423,0.00000668,0.105,-10.197,0.0581,0.422,0.64,0.665,97.352
1klSF8bQKF2fDPJzQ1cTk2,7EJcUkbBsR4kN822bEa0ZS,Jamaika,/danish hip hop/deep danish pop/,0.524,0,0.116,-5.977,0.0549,0.254,0.53,0.178,130.21
7l0mEEKB8oCEDC2SHpfYyL,5gIoOoGK5jxeB3piPAnENq,è”¡è©©è•“,/mandopop/,0.548,0.00000865,0.114,-6.343,0.0286,0.381,0.561,0.655,183.779
2X2PpBmMlVnpLJOeurbLyp,undefined,undefined,undefined,0.455,0,0.115,-6.632,0.0346,0.182,0.565,0.56,139.956
0LGFzdaDPdHxM0Yok344XN,039E4c3MpRLKpFghDgcI4q,Karen Gardelli,//,0.638,0,0.129,-6.616,0.0256,0.469,0.686,0.411,127.965
56iqawhV0wliXwPOnREEIt,2zd9YxlsQvA5mkZ1NarYVQ,Miriam Bryant,/swedish folk pop/swedish idol pop/swedish pop/,0.102,0,0.563,-12.187,0.048,0.489,0.587,0.867,98.194
2Lj03LI2S0icgeYGUYwCVD,undefined,undefined,undefined,0.593,0.0000334,0.387,-8.489,0.134,0.652,0.535,0.317,168.192
5OgzsE0POkXqoOACuVgLKA,undefined,undefined,undefined,0.695,0,0.0585,-3.438,0.058,0.786,0.792,0.339,80.998
2h5gMUxXk3OBfOX9KS5hiX,0SIXZXJCAhNU8sxK0qm7hn,Stefanie Sun,/c-pop/cantopop/mandopop/singaporean pop/,0.76,0,0.358,-5.85,0.0381,0.501,0.488,0.35,79.962
08Az8ihw2PvIlj4cpLsZgT,30fEdZPXgWfC4sNttcyB3C,La Renga,/argentine rock/latin alternative/latin rock/rock en espanol/,0.948,0.000016,0.499,-4.545,0.0309,0.519,0.568,0.0002,132.012
5qXFbBlIF1lI7uV6hozzXQ,1XrmJDoaVBEx2g7uKWa89a,Aiman Tino,/malaysian pop/,0.549,0,0.0998,-7.401,0.0302,0.35,0.552,0.343,138.024
4fWSVV87HvggV24DegAuP8,11wRdbnoYqRddKBrpHt4Ue,Kasabian,/alternative rock/britpop/electronic/garage rock/indie rock/modern rock/pop/rock/,0.838,0.0335,0.102,-6.097,0.036,0.668,0.646,0.00493,120.003
7j4IOedQQtMpSHEvyXZsHI,49tQo2QULno7gxHutgccqF,LANY,/pop/,0.408,0.000191,0.11,-8.25,0.0793,0.128,0.564,0.538,83.814
6znSbsDDFdBZaiucjUGaWy,undefined,undefined,undefined,0.935,0,0.108,-2.794,0.0855,0.678,0.596,0.129,130.029
7uDf8heReQ2m3LpqZVEixg,31lnFZEM6ysvjOx59VyxRE,Krept & Konan,/grime/uk drill/uk hip hop/,0.632,0,0.117,-7.705,0.33,0.787,0.773,0.466,109.416
6OZh916QF8XNunWaP97WEZ,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,/dance pop/edm/pop/tropical house/,0.587,0,0.307,-6.983,0.0785,0.581,0.459,0.453,113.901
2fYmjO7Jj3MWaLiVvLyFwA,undefined,undefined,undefined,0.851,0.000588,0.181,-5.329,0.032,0.636,0.51,0.0319,134.918
5oV9em1jJwGacNVyd11o9A,4ohX8O3IjjDnsc4y2OBe1t,Tehosekoitin,/classic finnish rock/finnish pop/iskelma/suomi rock/,0.762,0.0024,0.12,-6.915,0.0343,0.279,0.582,0.0616,89.983
7uKSil5r7uHexnM9lukPTc,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,/pop rap/,0.609,0,0.072,-4.943,0.114,0.569,0.879,0.0071,123.991
5lXcSvHRVjQJ3LB2rLKQog,undefined,undefined,undefined,0.658,0.00403,0.0526,-10.908,0.085,0.883,0.65,0.0887,100.541
4UgtdWy4dm7vMVIupUbtMm,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,/classic opm/opm/,0.308,0,0.125,-7.999,0.0272,0.315,0.611,0.865,135.015
1Eaoqo94mLIpAgHhEuReCL,3XZeKcZ9rbZUQrLqE6HRTu,Lao Gul,//,0.482,0,0.141,-4.658,0.032,0.213,0.426,0.606,125.739
4Vs6evFt0o7M7So21aJr2l,3aIDSTKS9yH745GUQBxDcS,Fish Leong,/c-pop/cantopop/classic mandopop/mandopop/,0.48,0,0.158,-6.58,0.0296,0.474,0.487,0.858,143.945
1gCX7C2nuE1BmHOMykOTyR,6hxb4rGrYXtrAZbUK7uzt9,Sansar Salvo,/turkish hip hop/,0.917,0,0.159,-4.9,0.077,0.148,0.79,0.0612,127.001
5P93NHHhkNEKhYo0ba8Er5,4lAjitjrUJgjJgEVj2CwFc,SpongeBOZZ,/deep german hip hop/german hip hop/,0.667,0,0.205,-5.783,0.337,0.219,0.539,0.219,119.605
3pNgyJlJPop7VUbtwNrhaa,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,/anime/j-rock/otacore/visual kei/,0.97,0.00000652,0.197,-2.825,0.0416,0.823,0.599,0.00011,130.062
7vAwHQmXNZ326ViPUWbLDg,4iCzh7b2cLbHVsPOwhr8W0,JoeyAK,/deep dutch hip hop/dutch hip hop/,0.448,0,0.0831,-12.25,0.91,0.668,0.659,0.0652,126.655
3xvRBiQ86TzJWLdpcaHvkt,46cVq2dwPgzPE3X1VR9TMj,Fourtwnty,/indonesian indie/,0.3,0,0.0834,-12.1,0.0307,0.139,0.519,0.786,110.104
3tWa5qmAJ2OsHV6KxNZBxc,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,/pop/,0.594,0.00000191,0.11,-7.33,0.0423,0.163,0.347,0.111,175.944
7aW0z1jKq6FgB7ffpbocg6,02kJSzxNuaWGqwubyUba0Z,G-Eazy,/indie pop rap/pop/rap/,0.79,0,0.213,-5.128,0.391,0.23,0.631,0.144,80.522
1Tdjuqth02Y1CNeVMb6UwZ,undefined,undefined,undefined,0.611,0,0.104,-6.173,0.0946,0.541,0.9,0.5,119.935
0y0Z21uq47bjuAc372VIOQ,7unNuvk3OEqGmegHTaxRA9,JUDY AND MARY,/anime/j-dance/j-pop/j-rock/japanese city pop/japanese r&b/,0.751,0.239,0.13,-8.923,0.0418,0.369,0.328,0.0052,183.798
4tERsdVCLtLtrGdFBf9DGC,undefined,undefined,undefined,0.729,0.00000599,0.364,-4.323,0.0319,0.317,0.702,0.044,106.945
4y8HQGe4skhk6sqG1X7mPY,056KMTw6IztdQjBmFfVyO3,Rkomi,/italian hip hop/,0.645,0,0.29,-7.442,0.247,0.434,0.683,0.116,144.653
3gtQVmIBPhXkJoGZ6NVWeA,2iK8weavvfS2xJCmzNzNE5,J-AX,/italian arena pop/italian hip hop/italian pop/,0.775,0,0.0954,-5.056,0.0391,0.514,0.573,0.409,125.013
0zO8ctW0UiuOefR87OeJOZ,undefined,undefined,undefined,0.572,0.00000819,0.208,-4.868,0.0652,0.667,0.824,0.0233,153.977
450XNJRan5KMcpueK59gGo,1MGo5a2az8AhUeiKLj7Dhz,BMYE,/francoton/,0.847,0,0.151,-3.102,0.0799,0.823,0.77,0.398,119.959
40oKW22ZNNkEdZLJTScaQI,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,/pop/rap/southern hip hop/trap music/,0.524,0,0.2,-6.807,0.245,0.363,0.747,0.0306,140.053
7MzbTr9UCgXFmlOBdCaec4,undefined,undefined,undefined,0.824,0.0000101,0.193,-7.468,0.0399,0.575,0.651,0.117,165.857
769M0ezv1bE1Mz1d4xP7gc,19hnen14uXCUMoBAnTmrCp,Kami-sama I have noticed,/idol rock/j-rock/,0.917,0,0.315,-2.615,0.0924,0.711,0.521,0.00682,143.911
3gM8KetN3T4mQE4AO2vAHD,4FOiEKPQZ60hzEXm0Vgyg3,JuliÃ¡n Serrano,/cumbia pop/,0.726,0,0.1,-5.683,0.242,0.77,0.911,0.144,90.003
6XtkHWzOLvtNuSR5HLUfQ5,1ctBrsnF3RpAspMBNDYe6V,Karin Winther,//,0.0572,0.0126,0.121,-27.08,0.0448,0.133,0.195,0.993,93.378
39JTnLKdC1sa3pQ4JYz5fb,51Blml2LZPmy7TTiAg47vQ,U2,/irish rock/permanent wave/rock/,0.738,0,0.296,-8.201,0.0354,0.857,0.662,0.0286,132.045
0aeqKS6ZINIFIreJUv6Dw2,7dqGBm7HHbJqx8jnGe3KZt,DÄ›tskÃ½ sbor Camerata,//,0.309,0.000168,0.244,-10.154,0.0341,0.125,0.178,0.779,87.468
67iAlVNDDdddxqSD2EZhFs,1A92IAcd7A6npCA33oGM5i,The Proclaimers,/celtic rock/new wave pop/,0.551,0,0.0827,-5.177,0.0396,0.807,0.851,0.151,131.922
5W59v6kiCz8No0TPc1I9UI,54CMkgIraCOO9pSRfPKiKt,Antti Tuisku,/finnish dance pop/finnish pop/iskelma/suomi rock/,0.754,0,0.0518,-5.254,0.0728,0.515,0.578,0.0572,102.586
5xNUR50KxswPRAvx7S163g,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,/hollywood/,0.77,0.000802,0.211,-9.411,0.128,0.235,0.702,0.00558,118.034
4sa0pXDdQkBZ1r5NZWQJyV,2boacFGRX1WIo7NFS8B0F2,Gazapizm,/turkish hip hop/,0.843,0,0.132,-5.714,0.0992,0.34,0.631,0.397,129.96
1uihSnDxZidO3IMM2hmUBW,5bWUlnPx9OYKsLiUJrhCA1,Jon Z,/reggaeton flow/trap latino/,0.787,0,0.0602,-4.098,0.177,0.451,0.813,0.216,130.065
74e5DIY6yCKOHbGl1W52FJ,2FzqIT8JP1gd3Tlo6ix1fT,tofubeats,/future funk/j-dance/j-rap/japanese city pop/japanese r&b/shibuya-kei/,0.605,0,0.104,-8.223,0.129,0.502,0.649,0.131,86.963
3MSHoPCIqjUtJXr39RvGIX,7brWAbUcLVhV9o1w1dLcsx,Z.TAO,/chinese hip hop/k-pop/mandopop/,0.553,0,0.109,-6.143,0.0353,0.302,0.614,0.0819,119.995
1UjF2lJacofdLCS6ipE95q,6LnJKrtFnTEGdbWQ2riWCL,Ezhel,/turkish hip hop/,0.478,0,0.1,-7.712,0.167,0.157,0.834,0.494,126.018
7qGn9WweEDJw8KZwJqB1KN,0nUGkxUncFeXt0Dr0hhrc4,Indio Solari y los Fundamentalistas del Aire Acondicionado,/argentine rock/,0.71,0.544,0.239,-6.216,0.0341,0.505,0.264,0.000127,170.027
4s4aah9l0zG0MJvNJy5URX,undefined,undefined,undefined,0.754,0.0000529,0.885,-6.3,0.0482,0.368,0.455,0.583,120.575
3gppA9cIA46C4nomcRq1NF,3pjq2pDV9RR6VY55wBjVnp,Dardan,/albanian hip hop/deep german hip hop/german hip hop/,0.897,0,0.119,-4.712,0.262,0.695,0.837,0.177,143.008
3fSdTVHwb8ZyiYAFSE00qd,7k73EtZwoPs516ZxE72KsO,ONE OK ROCK,/j-pop/j-rock/visual kei/,0.966,0.0000695,0.0586,-3.743,0.121,0.664,0.406,0.0000309,158.828
2CKFFnG21nC5ssngZV8Yi5,20vdU8J0ShYJ6B0QVJRjWT,Anton Hagman,/swedish idol pop/,0.815,0,0.0551,-5.109,0.0628,0.81,0.811,0.0154,142.024
0RNFBWoYooRgebrqFv4Gcq,2aFNEQB9JnQ171stH9Ljh5,Grady Guan,/mandopop/,0.322,0,0.095,-12.264,0.0357,0.317,0.599,0.815,131.91
36JGdAr8Ode1yaAKn4fy3L,7CJiKj8TrQSms0WSCKbHm4,Fangoria,/latin arena pop/mexican pop/spanish pop/,0.953,0.000763,0.121,-4.857,0.0526,0.631,0.628,0.0543,125.034
6ghGFBZTJL06aCBe1e7Rxm,1bwsprbGyKx2vBbPAwVebl,Noche de Brujas,/cumbia chilena/,0.795,0,0.112,-4.751,0.0438,0.683,0.671,0.233,95.001
4aIdlx4MDx0z0qGLNotRAM,55mdlQp6zN8zdyIYB9DDQj,JVG,/finnish dance pop/finnish hip hop/finnish pop/,0.706,0,0.0427,-5.56,0.137,0.92,0.83,0.0818,97.964
2HKExvYvJMad0dvNIQzjAV,0tjRA1so425eINxre0OtTf,Faye é£›,//,0.485,0,0.0853,-9.601,0.0312,0.163,0.499,0.699,141.971
0EYIDbETAhEBJFINmswacs,4l0zTor5S32Yly4uw96Bto,Petri NygÃ¥rd,/finnish dance pop/finnish hip hop/finnish pop/,0.675,0,0.104,-5.025,0.0551,0.891,0.826,0.379,127.998
6OOGXA7qm09X3PKrptesLB,undefined,undefined,undefined,0.679,0.000919,0.0877,-3.916,0.042,0.965,0.774,0.296,105.471
2jw3Yl83cM0KnvxdtCCaEz,5X2f5xZkE0nn1b3gjKQH88,Gabriel Romero,/cumbia/,0.766,0.0000284,0.0746,-8.772,0.0702,0.95,0.769,0.614,93.601
6oWx00So8wCAopjyZ41F76,3KgHd8tKiKYsazNkydQgYM,Evelina,/finnish dance pop/finnish hip hop/finnish pop/,0.634,0.00000203,0.194,-5.199,0.0352,0.487,0.676,0.0769,149.931
63bsPe8aayiERVIgTV9EBS,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,/grime/house/,0.863,0,0.109,-5.404,0.318,0.642,0.644,0.109,129.275
26w9Ok099x8Ov0Dyob7xRJ,3AroL2oDPiAnMpTmIQv3KP,Cyndi Wang,/mandopop/,0.494,0,0.135,-6.47,0.0335,0.33,0.52,0.75,125.683
5Rlcx4jMCAiiWd56e7VEZ5,5AZuEF0feCXMkUCwQiQlW7,Marracash,/italian hip hop/,0.73,0,0.101,-6.175,0.0911,0.385,0.68,0.129,91.988
2BGDVq2Hmx6qqwA4bkjfcs,undefined,undefined,undefined,0.456,0.000127,0.125,-12.482,0.164,0.664,0.638,0.891,80.086
33vRVxooOuQJ1MeKO6ye8r,0lzYw5xI9jgMg8O5i4bTre,LouiVos,/deep dutch hip hop/dutch hip hop/,0.754,0,0.088,-6.121,0.27,0.818,0.807,0.113,140.042
6NbH3AkTe4QDZLCNGE5eDW,056KMTw6IztdQjBmFfVyO3,Rkomi,/italian hip hop/,0.685,0,0.11,-6.433,0.222,0.476,0.456,0.0767,79.094
4DYmJ19DhmxUe26QhANDYv,1yR65psqiazQpeM79CcGh8,MarÃ­lia MendonÃ§a,/sertanejo/,0.89,0,0.0726,-3.792,0.0729,0.569,0.712,0.645,163.848
10KHQWndiUvntbXnIaWnJ9,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,/neo mellow/,0.532,0.000269,0.0922,-7.999,0.0895,0.781,0.805,0.699,114.13
7ztAsMJvTv8iEanLWOJoim,undefined,undefined,undefined,0.316,0.00132,0.0976,-11.729,0.0326,0.387,0.378,0.835,78.512
7FwI4QN5ZDt2Z2XxgIquSN,7rWuImrIbAa8XxwWVFWNoZ,Riffi,/deep dutch hip hop/dutch hip hop/,0.64,0.0000342,0.0886,-10.106,0.105,0.349,0.823,0.0732,119.029
4WhF8w0Wh7dqzbDOCfIATN,1V9DoElDtVIFt3CYyzUwGo,Magda Steczkowska,//,0.0635,0.00000175,0.09,-17.068,0.0327,0.309,0.583,0.856,62.488
42qCCnUWSWwtBvursf3IF6,1MgybycH8k36NX0Ifzlddb,Kenji Wu,/mandopop/,0.564,0,0.114,-5.705,0.0309,0.279,0.54,0.657,120.054
5czvgFBTA8Fdcw5wLVD5rW,2z2TRvloJt4EfUNQp9rHAi,Alonzo,/francoton/french hip hop/french pop/trap francais/,0.761,0,0.153,-5.797,0.0682,0.716,0.828,0.337,129.977
1ecJdAizaDklfgCVtEUQsG,7fGejcqwbdfn47UP7NcdUt,Freestyle,//,0.841,0,0.122,-6.939,0.162,0.881,0.664,0.0993,119.978
4Im60Uy1dEQQaIFgcLUrtj,undefined,undefined,undefined,0.4,0,0.129,-7.389,0.0289,0.391,0.613,0.68,95.154
06lALnho8QFSBpm2OFvmXh,3egWSWp7Y4FyCKIyvXbw7L,Ghali,/italian hip hop/,0.711,0,0.133,-7.43,0.312,0.553,0.672,0.17,91.916
4eLhKlJiNVpelrBX66ouIn,5quv5QEyL2XAloebaau69m,Ali B,/deep dutch hip hop/dutch hip hop/dutch pop/dutch rock/,0.801,0,0.533,-6.74,0.422,0.806,0.846,0.163,149.911
4lYr0pFPTj7MfdadbeqpMu,4NMBgyPdWzz5RCZKALcrKa,Shorta Kigger,/danish hip hop/,0.741,0.0401,0.119,-5.405,0.0401,0.79,0.785,0.199,120.024
6eh8Sb0CTYwgTjfbK6UlSE,6C1PGrTsXqP3wo8kTRhrqm,Mannarino,/italian alternative/italian arena pop/italian pop/,0.927,0.0000589,0.176,-4.901,0.075,0.93,0.638,0.0879,156.014
4A95W8Z7DGEFvD2j7pmtUB,51Blml2LZPmy7TTiAg47vQ,U2,/irish rock/permanent wave/rock/,0.629,0,0.0744,-7.247,0.0937,0.696,0.773,0.00544,117.029
3CJvmtWw2bJsudbAC5uCQk,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,/dance pop/pop/post-teen pop/,0.492,0.00000393,0.336,-7.177,0.128,0.493,0.803,0.0155,111.001
2tPnaDgbCqfTUbeBIi9S70,5eir5zFJpES4j7gsymbVyl,Ronnie Flex,/deep dutch hip hop/dutch hip hop/,0.504,0.00012,0.104,-8.743,0.104,0.333,0.716,0.289,179.945
30FebxK57vTYaIVJ3qzZ24,7eL0fc5XRWNEK6hQLVhMd4,Hermanos Morales,//,0.628,0.000001,0.314,-11.619,0.0621,0.969,0.703,0.511,131.13
1qqUbppZlkztP57L3ERNyF,undefined,undefined,undefined,0.578,0,0.222,-7.658,0.418,0.585,0.826,0.0141,73.013
58Avz7w3WSdHpnHLJh5GHl,3IW7ScrzXmPvZhB27hmfgy,Jul,/francoton/french hip hop/trap francais/,0.637,0.0000019,0.0931,-6.498,0.419,0.862,0.842,0.693,127.859
5XOuCULoFqbByxEERraICQ,6OS2jyNVjuVsvA63jsw3Rf,Sandra Lyng,/norwegian pop/,0.847,0.0000482,0.0544,-4.95,0.153,0.447,0.66,0.19,91.961
4Pr4sdIX20OJiYPBEtiFpj,0UtXMxHMXhwQUI6G6TFDt1,Gin Lee,/c-pop/cantopop/,0.418,0.000113,0.174,-9.939,0.0282,0.21,0.642,0.914,104.02
0a9b4sUavOWgyc9jeScv7Y,1VrWc8r4AjrR8YfT0vlsc7,Chyno Miranda,/pop reggaeton/,0.901,0,0.199,-3.967,0.108,0.77,0.733,0.0792,98.003
14QlmKE07TbATpWoWajyxe,4BtZnNCpfbIIvPf2bNsQw1,Marter,//,0.398,0.00000324,0.106,-8.29,0.0382,0.211,0.4,0.555,107.057
6nxQdXa1uAL0rY72wPZu89,5y2Xq6xcjJb2jVM54GHK3t,John Legend,/neo soul/pop/r&b/urban contemporary/,0.762,0,0.0763,-3.842,0.0865,0.709,0.488,0.591,123.889
5zbCh88uaDctoiQfZQTN1h,4qvH4YJ2ESxPSJ2sLMHxM5,OLAS,/latvian hip hop/,0.616,0,0.312,-6.05,0.333,0.552,0.381,0.0138,191.873
33ZXjLCpiINn8eQIDYEPTD,6O2zJ0tId7g07yzHtX0yap,Mobb Deep,/east coast hip hop/gangster rap/hardcore hip hop/hip hop/pop rap/rap/,0.786,0.0114,0.0817,-6.472,0.229,0.504,0.763,0.0146,93.857
2axf5shPhjS8qdaGr5MWaS,0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,/german hip hop/,0.857,0.00202,0.59,-5.09,0.0626,0.691,0.803,0.234,136.012
0Ry81FrvFbMQ9tA5k59AF8,undefined,undefined,undefined,0.532,0,0.137,-8.71,0.028,0.315,0.507,0.232,134.14
7rqyZM53JpYj86avtfmyeg,undefined,undefined,undefined,0.897,0.0000524,0.0628,-2.94,0.0462,0.578,0.596,0.0641,118
0835QSiOiYSP4kyqssB27S,7I045Ct8xfI1QlSYq4XuBh,FRIENDS,/j-rock/japanese city pop/,0.84,0,0.0446,-3.102,0.0341,0.864,0.771,0.19,101.982
6dSHq7iiFHKoxnHI6zRIMa,056KMTw6IztdQjBmFfVyO3,Rkomi,/italian hip hop/,0.854,0.00000225,0.295,-6.285,0.374,0.422,0.601,0.299,139.849
4m60o9gmXblYJbGvhh9nFb,undefined,undefined,undefined,0.821,0,0.219,-4.85,0.0278,0.66,0.665,0.175,147.075
64Rq8DjhO6l6meQjNJuRQF,undefined,undefined,undefined,0.963,0.00000117,0.358,-3,0.104,0.598,0.677,0.00469,108.016
7iNIg7XDEaYECfWD5dJ9Va,undefined,undefined,undefined,0.752,0,0.307,-5.316,0.0368,0.65,0.744,0.00398,104.99
43jBqV3j3Xi1g6wO0bhIMd,6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,/dance pop/hyphy/pop/pop rap/rap/trap music/,0.57,0,0.196,-5.874,0.188,0.858,0.781,0.273,107.059
5oWSIIJyMb0xAtAUcGJmy1,4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,/neo soul/,0.797,0.000268,0.133,-4.887,0.264,0.373,0.623,0.0386,164.006
5WffuN8tkkBiIBPumKb9yk,50mdotNCJ2PcoZiAgsh8dY,SFB,/deep dutch hip hop/dutch hip hop/,0.68,0,0.453,-6.451,0.0404,0.967,0.747,0.473,97.54
7m47Go71qTMBs4kTH7U8F8,undefined,undefined,undefined,0.687,0.00413,0.0462,-5.189,0.0556,0.619,0.722,0.00949,128.013
4Y67rWjeBqQIuYoJSypyvX,2O8MDsUKNHTgwoodOefHYD,M. Nasir,/classic malaysian pop/keroncong/malaysian indie/rock kapak/,0.49,0.0000061,0.107,-9.062,0.0297,0.551,0.531,0.814,149.347
48w8N1ZHC1bA9nKiRjKrXi,undefined,undefined,undefined,0.68,0.0000196,0.273,-6.428,0.157,0.571,0.804,0.00542,119.979
5UhZzVVN80wpa08kzCJHBh,6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,/adult standards/folk/folk rock/mellow gold/soft rock/traditional folk/,0.161,0.000104,0.176,-15.338,0.0364,0.21,0.186,0.791,83.961
5c4IttlHETAUnlJlwJ3GpG,undefined,undefined,undefined,0.776,0.00000439,0.437,-6.46,0.0398,0.416,0.592,0.00674,90.963
7iDxZ5Cd0Yg08d4fI5WVtG,7CajNmpbOovFoOoasH2HaY,Calvin Harris,/dance pop/edm/electro house/house/pop/progressive house/,0.889,0.000058,0.169,-3.87,0.0376,0.96,0.713,0.169,101.977
2PGxKhgW9yYMyc2DeKB36E,undefined,undefined,undefined,0.51,0,0.104,-7.035,0.029,0.435,0.481,0.638,150.062
1LKaN5o63tupekbQLoHnLY,0SYkJEK9zrRVFVSZNDFd6S,Norah Benatia,//,0.781,0,0.291,-3.485,0.0545,0.635,0.826,0.222,118.01
